Date/Time	Green Algae	Bluegreen	Diatoms	Cryptophyta	#4	#5	#6	Yellow substances	Total conc.	Transmission	Depth	Temp. Sample	Green Algae	Bluegreen	Diatoms	Cryptophyta	#4	#5	#6	Yellow substances	Total cell count	Trans. 700 nm	LED 3 [525 nm]	LED 4 [570 nm]	LED 5 [610 nm]	LED 6 [370 nm]	LED 7 [590 nm]	LED 8 [470 nm]	Pressure	Temp. LEDs	Temp. Sensor
date	µg/l	µg/l	µg/l	µg/l	µg/l	µg/l	µg/l	µg/l	µg/l	%	m	°C	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	digits	digits	digits	digits	digits	digits	digits	bar	°C	°C
6/19/2015 9:13:37 AM	1.51	0.27	2.46	0.00	0.00	0.00	0.00	0.02	4.23	100.00	0.61	26.15	799	269	1105	0	0	0	0	0	2173	287.36	9.93	1.42	6.90	17.70	9.22	21.59	1.06	19.00	16.29
6/19/2015 9:13:40 AM	1.53	0.33	2.23	0.27	0.00	0.00	0.00	0.10	4.36	100.00	0.78	26.65	809	331	1005	8	0	0	0	0	2154	295.69	10.36	2.77	7.98	19.56	9.92	22.50	1.08	19.03	16.27
6/19/2015 9:13:43 AM	1.67	0.20	2.24	0.28	0.00	0.00	0.00	0.05	4.39	100.00	1.42	26.74	886	202	1006	8	0	0	0	0	2103	296.78	10.26	2.28	7.21	18.80	9.63	22.69	1.14	19.10	16.30
6/19/2015 9:13:46 AM	2.17	0.28	1.88	0.40	0.00	0.00	0.00	0.05	4.74	100.00	2.08	26.84	1152	278	846	12	0	0	0	0	2289	296.61	9.97	2.66	8.10	19.68	10.46	23.50	1.20	19.14	16.32
6/19/2015 9:13:48 AM	2.32	0.29	2.23	0.00	0.00	0.00	0.00	0.02	4.84	100.00	2.62	26.78	1229	293	1003	0	0	0	0	0	2526	297.52	9.83	1.68	7.70	19.64	9.79	23.90	1.26	19.20	16.32
6/19/2015 9:13:51 AM	1.58	0.27	2.51	0.08	0.00	0.00	0.00	0.09	4.44	100.00	3.36	26.61	836	270	1129	2	0	0	0	0	2239	296.92	10.62	2.39	7.54	20.16	9.36	23.41	1.33	19.24	16.35
6/19/2015 9:13:54 AM	3.08	0.00	4.69	0.50	0.00	0.00	0.00	0.06	8.27	100.00	3.87	24.75	1630	1	2111	15	0	0	0	0	3758	296.16	19.96	4.00	11.54	35.48	14.64	45.12	1.38	19.28	16.41
6/19/2015 9:13:57 AM	3.36	0.08	3.21	0.40	0.00	0.00	0.00	0.22	7.05	100.00	4.29	21.62	1781	84	1442	12	0	0	0	0	3319	297.42	15.56	3.37	10.14	33.13	12.82	38.43	1.42	19.35	16.38
6/19/2015 9:13:59 AM	3.60	0.14	1.72	0.23	0.00	0.00	0.00	0.27	5.69	100.00	4.68	19.16	1910	136	774	7	0	0	0	0	2826	298.80	10.51	2.79	8.36	28.06	10.30	30.19	1.46	19.39	16.39
6/19/2015 9:14:02 AM	3.94	0.24	1.39	0.13	0.00	0.00	0.00	0.29	5.71	100.00	5.08	17.05	2090	245	627	4	0	0	0	0	2966	299.10	9.54	2.65	8.73	28.09	10.36	29.47	1.50	19.44	16.39
6/19/2015 9:14:05 AM	4.24	0.16	1.29	0.32	0.00	0.00	0.00	0.28	6.01	100.00	5.50	16.13	2248	159	580	10	0	0	0	0	2997	299.03	10.02	2.34	8.67	29.02	11.20	31.04	1.54	19.46	16.42
6/19/2015 9:14:08 AM	4.84	0.10	1.74	0.27	0.00	0.00	0.00	0.21	6.95	100.00	5.88	15.27	2565	104	781	8	0	0	0	0	3458	298.94	11.45	2.52	9.45	31.14	11.93	35.41	1.58	19.49	16.44
6/19/2015 9:14:11 AM	4.34	0.09	2.39	0.44	0.00	0.00	0.00	0.20	7.25	100.00	6.28	14.11	2299	85	1077	13	0	0	0	0	3474	298.14	13.74	3.23	10.18	32.82	12.84	37.97	1.62	19.53	16.44
6/19/2015 9:14:13 AM	3.08	0.21	3.24	0.42	0.00	0.00	0.00	0.22	6.95	100.00	6.71	13.24	1631	215	1459	13	0	0	0	0	3317	298.84	15.69	3.55	10.78	32.71	13.35	37.60	1.66	19.56	16.46
6/19/2015 9:14:16 AM	2.58	0.37	3.20	0.65	0.00	0.00	0.00	0.26	6.80	100.00	7.10	12.61	1367	366	1441	20	0	0	0	0	3193	298.12	16.21	3.81	11.63	32.49	14.64	36.63	1.70	19.59	16.49
6/19/2015 9:14:19 AM	2.69	1.63	3.88	1.59	0.00	0.00	0.00	0.20	9.80	100.00	7.49	11.70	1428	1634	1747	48	0	0	0	0	4857	293.43	22.77	6.60	22.81	39.63	26.64	45.77	1.73	19.62	16.49
