Date/Time	Green Algae	Bluegreen	Diatoms	Cryptophyta	#4	#5	#6	Yellow substances	Total conc.	Transmission	Depth	Temp. Sample	Green Algae	Bluegreen	Diatoms	Cryptophyta	#4	#5	#6	Yellow substances	Total cell count	Trans. 700 nm	LED 3 [525 nm]	LED 4 [570 nm]	LED 5 [610 nm]	LED 6 [370 nm]	LED 7 [590 nm]	LED 8 [470 nm]	Pressure	Temp. LEDs	Temp. Sensor
date	µg/l	µg/l	µg/l	µg/l	µg/l	µg/l	µg/l	µg/l	µg/l	%	m	°C	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	digits	digits	digits	digits	digits	digits	digits	bar	°C	°C
6/18/2015 1:49:47 PM	1.67	0.00	0.99	0.76	0.00	0.00	0.00	0.00	3.43	98.70	0.23	28.50	887	0	447	23	0	0	0	0	1357	277.12	7.43	0.59	4.69	12.63	9.54	17.79	1.02	25.52	21.73
6/18/2015 1:49:50 PM	0.00	0.00	2.04	0.77	0.00	0.00	0.00	0.10	2.81	100.00	0.44	28.64	0	0	920	23	0	0	0	0	943	287.44	11.14	2.26	3.57	14.77	8.99	16.53	1.04	25.54	21.76
6/18/2015 1:49:53 PM	2.03	0.00	0.44	1.52	0.00	0.00	0.00	0.00	3.99	100.00	0.79	28.49	1078	0	196	46	0	0	0	0	1319	310.06	8.18	4.37	6.59	14.10	10.93	19.91	1.08	25.58	21.80
6/18/2015 1:49:56 PM	2.88	0.05	1.48	0.24	0.00	0.00	0.00	0.00	4.65	100.00	1.11	28.34	1525	53	665	7	0	0	0	0	2250	309.03	8.40	-0.39	5.80	17.90	9.99	23.02	1.11	25.60	21.81
6/18/2015 1:49:58 PM	2.91	0.00	0.73	1.09	0.00	0.00	0.00	0.00	4.73	100.00	1.40	28.30	1543	0	330	33	0	0	0	0	1905	309.45	8.54	1.52	6.68	16.50	11.63	23.76	1.14	25.64	21.81
6/18/2015 1:50:01 PM	2.80	0.00	0.63	0.91	0.00	0.00	0.00	0.01	4.34	100.00	1.69	27.98	1486	0	281	27	0	0	0	0	1794	308.29	7.63	2.19	5.97	16.67	10.29	20.80	1.17	25.67	21.81
6/18/2015 1:50:04 PM	1.20	0.00	1.93	0.34	0.00	0.00	0.00	0.02	3.47	100.00	2.01	27.53	637	0	870	10	0	0	0	0	1518	307.82	8.78	1.92	4.72	15.04	7.96	18.76	1.20	25.70	21.86
6/18/2015 1:50:07 PM	2.06	0.00	1.53	0.10	0.00	0.00	0.00	0.01	3.70	100.00	2.36	27.28	1093	0	688	3	0	0	0	0	1784	309.67	7.11	3.09	3.84	15.23	6.92	19.23	1.23	25.73	21.82
6/18/2015 1:50:10 PM	1.13	0.00	2.06	0.26	0.00	0.00	0.00	0.14	3.45	100.00	2.76	27.03	599	0	927	8	0	0	0	0	1535	308.35	9.33	1.54	4.53	17.93	8.08	20.09	1.27	25.75	21.84
6/18/2015 1:50:12 PM	3.12	0.00	5.81	0.00	0.00	0.00	0.00	0.00	8.93	100.00	3.02	26.51	1654	0	2613	0	0	0	0	0	4267	308.12	21.74	2.26	11.32	36.10	14.53	50.39	1.30	25.79	21.85
6/18/2015 1:50:15 PM	4.64	0.00	6.19	0.00	0.00	0.00	0.00	0.00	10.83	100.00	3.36	24.32	2462	0	2785	0	0	0	0	0	5247	307.30	24.22	3.51	14.61	43.74	16.07	59.00	1.33	25.82	21.88
6/18/2015 1:50:18 PM	4.59	0.09	3.83	0.22	0.00	0.00	0.00	0.04	8.74	100.00	3.73	22.69	2435	94	1722	7	0	0	0	0	4258	307.23	17.37	3.88	12.05	35.68	14.11	45.14	1.37	25.83	21.88
6/18/2015 1:50:21 PM	3.94	0.00	3.53	0.35	0.00	0.00	0.00	0.13	7.81	100.00	4.07	21.81	2088	0	1588	10	0	0	0	0	3686	307.66	16.51	3.29	9.75	34.36	13.63	42.04	1.40	25.86	21.92
6/18/2015 1:50:24 PM	3.97	0.08	2.61	0.41	0.00	0.00	0.00	0.17	7.07	100.00	4.35	20.00	2104	82	1174	12	0	0	0	0	3372	308.55	13.95	3.23	9.98	31.53	12.58	37.11	1.43	25.87	21.91
6/18/2015 1:50:26 PM	4.31	0.03	1.95	0.38	0.00	0.00	0.00	0.18	6.67	100.00	4.57	18.88	2284	26	879	11	0	0	0	0	3200	308.80	11.96	2.33	8.83	29.84	11.84	34.55	1.45	25.89	21.92
6/18/2015 1:50:29 PM	3.98	0.09	2.11	0.22	0.00	0.00	0.00	0.19	6.40	100.00	4.88	17.72	2107	92	948	7	0	0	0	0	3153	308.65	11.81	2.08	8.69	29.19	11.47	33.34	1.48	25.91	21.91
6/18/2015 1:50:32 PM	4.75	0.01	1.50	0.46	0.00	0.00	0.00	0.18	6.72	100.00	5.20	16.32	2516	10	676	14	0	0	0	0	3216	308.58	11.05	2.56	8.85	29.60	11.75	34.18	1.51	25.92	21.94
6/18/2015 1:50:35 PM	4.25	0.05	1.93	0.51	0.00	0.00	0.00	0.17	6.74	100.00	5.38	15.95	2253	55	870	15	0	0	0	0	3193	308.52	12.26	2.76	9.29	29.78	12.31	34.73	1.53	25.92	21.94
6/18/2015 1:50:37 PM	5.49	0.02	2.57	0.40	0.00	0.00	0.00	0.06	8.48	100.00	5.66	15.41	2912	17	1156	12	0	0	0	0	4098	308.38	14.56	2.95	10.98	34.16	13.94	42.56	1.55	25.93	21.93
6/18/2015 1:50:40 PM	5.74	0.00	2.70	0.34	0.00	0.00	0.00	0.07	8.78	100.00	5.77	15.56	3044	0	1214	10	0	0	0	0	4268	307.73	14.93	3.20	10.56	35.54	14.24	44.42	1.57	25.92	21.97
6/18/2015 1:50:43 PM	4.31	0.05	3.14	0.29	0.00	0.00	0.00	0.10	7.80	100.00	6.08	13.96	2283	51	1414	9	0	0	0	0	3757	308.41	15.38	2.87	10.46	33.30	13.30	40.68	1.60	25.92	21.98
6/18/2015 1:50:46 PM	3.24	0.10	3.43	0.94	0.00	0.00	0.00	0.15	7.71	100.00	6.37	12.79	1715	104	1546	28	0	0	0	0	3394	306.67	17.88	3.74	11.52	34.14	15.70	41.34	1.62	25.93	21.99
6/18/2015 1:50:49 PM	2.85	0.37	3.82	1.37	0.00	0.00	0.00	0.12	8.41	100.00	6.64	12.16	1511	368	1721	41	0	0	0	0	3641	305.47	20.39	5.44	14.52	35.56	18.68	43.87	1.65	25.92	21.96
6/18/2015 1:50:51 PM	3.52	1.07	3.55	2.87	0.00	0.00	0.00	0.06	11.01	100.00	6.89	11.51	1865	1070	1599	86	0	0	0	0	4620	301.60	25.56	8.22	22.75	41.57	29.19	52.39	1.67	25.91	21.99
6/18/2015 1:50:54 PM	3.26	1.38	3.75	3.34	0.00	0.00	0.00	0.06	11.73	100.00	7.15	11.08	1728	1382	1687	100	0	0	0	0	4897	299.44	27.93	9.14	25.77	43.63	32.99	54.91	1.70	25.90	22.02
6/18/2015 1:50:57 PM	2.91	2.04	2.52	3.13	0.00	0.00	0.00	0.14	10.61	100.00	7.42	10.72	1544	2042	1134	94	0	0	0	0	4814	298.40	23.81	8.85	27.34	38.70	33.43	45.67	1.73	25.89	22.02
6/18/2015 1:51:00 PM	0.00	19.36	0.00	9.89	0.00	0.00	0.00	0.41	29.26	100.00	7.73	9.95	0	19363	0	297	0	0	0	0	19660	288.76	48.95	32.62	139.50	70.17	156.32	57.57	1.76	25.87	22.00
