Date/Time	Green Algae	Bluegreen	Diatoms	Cryptophyta	#4	#5	#6	Yellow substances	Total conc.	Transmission	Depth	Temp. Sample	Green Algae	Bluegreen	Diatoms	Cryptophyta	#4	#5	#6	Yellow substances	Total cell count	Trans. 700 nm	LED 3 [525 nm]	LED 4 [570 nm]	LED 5 [610 nm]	LED 6 [370 nm]	LED 7 [590 nm]	LED 8 [470 nm]	Pressure	Temp. LEDs	Temp. Sensor
date	µg/l	µg/l	µg/l	µg/l	µg/l	µg/l	µg/l	µg/l	µg/l	%	m	°C	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	digits	digits	digits	digits	digits	digits	digits	bar	°C	°C
6/19/2015 12:10:12 AM	0.26	0.80	0.00	0.00	0.00	0.00	0.00	0.00	1.06	75.34	0.18	23.47	138	798	0	0	0	0	0	0	937	211.48	0.76	0.20	5.63	2.47	6.84	1.19	1.02	21.12	19.48
6/19/2015 12:10:15 AM	1.18	0.29	1.15	0.00	0.00	0.00	0.00	0.04	2.62	90.04	0.24	26.91	627	290	516	0	0	0	0	0	1434	252.78	5.46	1.07	5.04	11.28	6.72	12.42	1.02	21.15	19.50
6/19/2015 12:10:17 AM	1.55	0.15	1.93	0.11	0.00	0.00	0.00	0.04	3.74	100.00	0.45	27.38	821	151	867	3	0	0	0	0	1842	289.79	8.51	1.78	5.90	16.21	8.02	19.32	1.04	21.19	19.48
6/19/2015 12:10:20 AM	1.56	0.12	1.98	0.16	0.00	0.00	0.00	0.03	3.82	100.00	0.97	27.63	828	115	889	5	0	0	0	0	1838	290.59	8.77	1.81	5.86	16.28	8.14	19.78	1.10	21.24	19.49
6/19/2015 12:10:23 AM	1.73	0.11	2.02	0.15	0.00	0.00	0.00	0.00	4.01	100.00	1.27	27.65	915	111	910	4	0	0	0	0	1941	290.71	8.92	1.78	6.05	16.38	8.31	20.54	1.12	21.28	19.49
6/19/2015 12:10:26 AM	1.68	0.12	2.02	0.17	0.00	0.00	0.00	0.01	3.99	100.00	1.60	27.65	891	116	908	5	0	0	0	0	1920	290.81	8.98	1.86	6.07	16.59	8.36	20.48	1.16	21.33	19.53
6/19/2015 12:10:29 AM	1.64	0.15	1.88	0.16	0.00	0.00	0.00	0.04	3.82	100.00	2.07	27.72	868	146	844	5	0	0	0	0	1863	290.25	8.58	1.84	6.01	16.48	8.23	19.67	1.20	21.38	19.52
6/19/2015 12:10:31 AM	1.76	0.17	2.02	0.14	0.00	0.00	0.00	0.02	4.09	100.00	2.56	27.56	933	175	908	4	0	0	0	0	2020	290.64	9.02	2.05	6.51	17.10	8.56	20.81	1.25	21.42	19.53
6/19/2015 12:10:34 AM	1.87	0.16	2.05	0.23	0.00	0.00	0.00	0.03	4.30	100.00	3.10	26.78	992	159	921	7	0	0	0	0	2078	291.13	9.51	1.94	6.70	17.99	9.16	21.95	1.30	21.46	19.54
6/19/2015 12:10:37 AM	3.36	0.00	4.77	0.08	0.00	0.00	0.00	0.00	8.22	100.00	3.56	25.42	1781	0	2149	3	0	0	0	0	3932	289.21	18.87	3.19	10.72	33.88	13.47	44.50	1.35	21.51	19.56
6/19/2015 12:10:40 AM	4.05	0.00	5.87	0.00	0.00	0.00	0.00	0.01	9.92	100.00	3.89	23.22	2147	0	2639	0	0	0	0	0	4786	288.38	22.72	3.82	12.39	41.25	15.38	53.89	1.38	21.55	19.56
6/19/2015 12:10:42 AM	3.73	0.05	3.81	0.13	0.00	0.00	0.00	0.10	7.73	100.00	4.29	21.11	1978	46	1716	4	0	0	0	0	3745	289.23	16.58	3.04	10.42	33.71	12.86	41.37	1.42	21.58	19.56
6/19/2015 12:10:45 AM	3.70	0.10	2.50	0.24	0.00	0.00	0.00	0.18	6.54	100.00	4.72	19.13	1960	104	1125	7	0	0	0	0	3195	291.31	12.90	2.67	9.19	29.87	11.65	34.52	1.46	21.63	19.59
6/19/2015 12:10:48 AM	4.05	0.16	1.94	0.24	0.00	0.00	0.00	0.25	6.39	100.00	5.01	17.89	2145	163	875	7	0	0	0	0	3190	290.98	11.60	2.62	9.22	30.13	11.52	33.36	1.49	21.66	19.60
6/19/2015 12:10:51 AM	4.31	0.11	1.63	0.26	0.00	0.00	0.00	0.23	6.31	100.00	5.35	16.79	2283	113	735	8	0	0	0	0	3138	291.37	10.72	2.55	8.81	29.23	11.09	32.52	1.52	21.68	19.61
6/19/2015 12:10:54 AM	4.88	0.10	1.95	0.24	0.00	0.00	0.00	0.17	7.16	100.00	5.53	15.87	2586	97	876	7	0	0	0	0	3566	291.18	11.92	2.68	9.69	31.27	12.01	36.33	1.54	21.72	19.60
6/19/2015 12:10:56 AM	4.97	0.06	2.31	0.27	0.00	0.00	0.00	0.15	7.61	100.00	5.92	14.63	2634	62	1039	8	0	0	0	0	3743	291.11	13.22	2.82	10.14	32.84	12.65	38.93	1.58	21.75	19.65
6/19/2015 12:10:59 AM	3.34	0.73	2.70	0.67	0.00	0.00	0.00	0.20	7.44	100.00	6.34	13.23	1770	729	1216	20	0	0	0	0	3736	290.52	15.41	3.88	14.00	32.19	16.81	36.62	1.62	21.78	19.64
6/19/2015 12:11:02 AM	2.81	0.48	3.51	0.52	0.00	0.00	0.00	0.17	7.32	100.00	6.76	12.14	1489	477	1581	16	0	0	0	0	3563	289.43	16.82	3.66	12.60	32.45	15.45	38.06	1.66	21.80	19.65
6/19/2015 12:11:05 AM	2.72	1.10	6.10	1.00	0.00	0.00	0.00	0.09	10.92	100.00	7.23	11.23	1441	1105	2745	30	0	0	0	0	5320	284.57	27.22	6.12	21.15	44.39	24.64	55.17	1.71	21.81	19.65
