Advanced Calibration Data,,Cal Date,m2,m1,m0,b3,b2,b1,b0
,Block 0,unknown,0,-6.30E-05,1900-01-01 00:00:59,0,9.00E-06,4.55E-04,0.153439999
,Block 1,unknown,0,0,1900-01-00 00:00:00,0,0,0,100
,,,,,,,,,
,,,,,,,,,
Field Calibration Data,,m,b, Cal Date,,,,,
,Pressure,1,0,unknown,,,,,
,Temperature,1,0,unknown,,,,,
SensorSN,21309003,,,,,,,,
Sensor Type,PT2X,,,,,,,,
Sensor Name,INW Smart Sensor,,,,,,,,
Session Name,FCR_inf_060916,,,,,,,,
# Records,3372,,,,,,,,
Sensor File,7/14/2016 12:19,FCR_inf_15min_071416.a4d,,,,,,,
,,,,,,,,,
Barometric File,7/14/2016 13:08,FCRBV_071416.a4d,,,,,,,
Barometric Factory Calibration Data,,m3,m2,m1,m0,b3,b2,b1,b0
,Block 0,38353,4.00E-06,-2.44E-04,1900-01-01 00:05:03,0,-7.20E-05,4.13E-03,3.70E-02
,Block 1,38353,0,0,1900-01-00 00:00:00,0,0,0,100
,,,,,,,,,
Barometric Field Calibration Data,,m,b,,,,,,
,Pressure,1,0,,,,,,
,Temperature,1,0,,,,,,
,,,,,,,,,
SensorSN,21204020,,,,,,,,
Sensor Type,PT2X,,,,,,,,
Sensor Name,Barometric Pressure (2),,,,,,,,
Session Name,FCRBV_060916,,,,,,,,
785,6/17/2016,8.98,22.19,396.5,2016-06-17 13:30:00,,,,
786,6/17/2016,8.94,22.19,396.5,2016-06-17 13:45:00,,,,
787,6/17/2016,8.97,22.25,396.55,2016-06-17 14:00:00,,,,
788,6/17/2016,8.97,22.38,396.53,2016-06-17 14:15:00,,,,
789,6/17/2016,9.05,22.44,396.64,2016-06-17 14:30:00,,,,
790,6/17/2016,8.9,22.44,396.5,2016-06-17 14:45:00,,,,
791,6/17/2016,8.95,22.5,396.5,2016-06-17 15:00:00,,,,
792,6/17/2016,9.04,22.56,396.66,2016-06-17 15:15:00,,,,
793,6/17/2016,8.93,22.63,396.58,2016-06-17 15:30:00,,,,
794,6/17/2016,8.97,22.63,396.61,2016-06-17 15:45:00,,,,
795,6/17/2016,8.88,22.56,396.69,2016-06-17 16:00:00,,,,
796,6/17/2016,8.94,22.5,396.78,2016-06-17 16:15:00,,,,
797,6/17/2016,8.9,22.5,396.75,2016-06-17 16:30:00,,,,
798,6/17/2016,8.93,22.5,396.72,2016-06-17 16:45:00,,,,
799,6/17/2016,8.72,22.5,396.53,2016-06-17 17:00:00,,,,
800,6/17/2016,9.01,22.5,396.86,2016-06-17 17:15:00,,,,
801,6/17/2016,8.87,22.5,396.78,2016-06-17 17:30:00,,,,
802,6/17/2016,8.72,22.44,396.78,2016-06-17 17:45:00,,,,
803,6/17/2016,8.88,22.44,396.94,2016-06-17 18:00:00,,,,
804,6/17/2016,8.95,22.44,397.06,2016-06-17 18:15:00,,,,
805,6/17/2016,8.9,22.44,397.14,2016-06-17 18:30:00,,,,
806,6/17/2016,8.94,22.38,397.33,2016-06-17 18:45:00,,,,
807,6/17/2016,8.83,22.31,397.33,2016-06-17 19:00:00,,,,
808,6/17/2016,8.87,22.31,397.47,2016-06-17 19:15:00,,,,
809,6/17/2016,8.88,22.25,397.67,2016-06-17 19:30:00,,,,
810,6/17/2016,8.87,22.13,397.75,2016-06-17 19:45:00,,,,
811,6/17/2016,8.87,22.06,397.84,2016-06-17 20:00:00,,,,
812,6/17/2016,8.83,22.06,397.95,2016-06-17 20:15:00,,,,
813,6/17/2016,8.9,22.06,398.17,2016-06-17 20:30:00,,,,
814,6/17/2016,8.86,22,398.26,2016-06-17 20:45:00,,,,
815,6/17/2016,8.83,21.94,398.37,2016-06-17 21:00:00,,,,
816,6/17/2016,8.88,21.81,398.45,2016-06-17 21:15:00,,,,
817,6/17/2016,8.74,21.75,398.48,2016-06-17 21:30:00,,,,
818,6/17/2016,8.86,21.69,398.73,2016-06-17 21:45:00,,,,
819,6/17/2016,8.87,21.63,398.84,2016-06-17 22:00:00,,,,
820,6/17/2016,8.86,21.56,398.84,2016-06-17 22:15:00,,,,
821,6/17/2016,8.79,21.5,398.84,2016-06-17 22:30:00,,,,
822,6/17/2016,8.84,21.44,398.87,2016-06-17 22:45:00,,,,
823,6/17/2016,8.88,21.44,398.9,2016-06-17 23:00:00,,,,
824,6/17/2016,8.94,21.38,399.01,2016-06-17 23:15:00,,,,
825,6/17/2016,8.8,21.38,398.82,2016-06-17 23:30:00,,,,
826,6/17/2016,8.92,21.31,398.9,2016-06-17 23:45:00,,,,
827,6/18/2016,8.9,21.25,398.93,2016-06-18 00:00:00,,,,
828,6/18/2016,8.87,21.25,398.98,2016-06-18 00:15:00,,,,
829,6/18/2016,8.8,21.19,398.96,2016-06-18 00:30:00,,,,
830,6/18/2016,8.86,21.19,398.96,2016-06-18 00:45:00,,,,
831,6/18/2016,8.87,21.13,398.96,2016-06-18 01:00:00,,,,
832,6/18/2016,8.61,21.13,398.73,2016-06-18 01:15:00,,,,
833,6/18/2016,8.88,21.13,398.96,2016-06-18 01:30:00,,,,
834,6/18/2016,8.95,21.06,399.04,2016-06-18 01:45:00,,,,
835,6/18/2016,8.81,21.06,398.9,2016-06-18 02:00:00,,,,
836,6/18/2016,8.96,21,399.07,2016-06-18 02:15:00,,,,
837,6/18/2016,8.86,20.94,398.96,2016-06-18 02:30:00,,,,
838,6/18/2016,8.8,20.94,398.9,2016-06-18 02:45:00,,,,
839,6/18/2016,8.56,20.88,398.68,2016-06-18 03:00:00,,,,
840,6/18/2016,8.91,20.88,399.12,2016-06-18 03:15:00,,,,
841,6/18/2016,8.87,20.88,399.1,2016-06-18 03:30:00,,,,
842,6/18/2016,8.76,20.81,399.04,2016-06-18 03:45:00,,,,
843,6/18/2016,8.81,20.81,399.04,2016-06-18 04:00:00,,,,
844,6/18/2016,8.83,20.75,399.07,2016-06-18 04:15:00,,,,
845,6/18/2016,8.83,20.75,399.12,2016-06-18 04:30:00,,,,
846,6/18/2016,8.83,20.75,399.1,2016-06-18 04:45:00,,,,
847,6/18/2016,8.84,20.69,399.21,2016-06-18 05:00:00,,,,
848,6/18/2016,8.8,20.69,399.29,2016-06-18 05:15:00,,,,
849,6/18/2016,8.86,20.69,399.46,2016-06-18 05:30:00,,,,
850,6/18/2016,8.76,20.63,399.51,2016-06-18 05:45:00,,,,
851,6/18/2016,8.76,20.63,399.68,2016-06-18 06:00:00,,,,
852,6/18/2016,8.9,20.56,399.88,2016-06-18 06:15:00,,,,
853,6/18/2016,8.8,20.56,399.91,2016-06-18 06:30:00,,,,
854,6/18/2016,8.8,20.56,399.88,2016-06-18 06:45:00,,,,
855,6/18/2016,8.81,20.56,399.96,2016-06-18 07:00:00,,,,
856,6/18/2016,8.68,20.56,400.05,2016-06-18 07:15:00,,,,
857,6/18/2016,8.82,20.56,400.16,2016-06-18 07:30:00,,,,
858,6/18/2016,8.66,20.63,400.05,2016-06-18 07:45:00,,,,
859,6/18/2016,8.81,20.69,400.3,2016-06-18 08:00:00,,,,
860,6/18/2016,8.76,20.75,400.27,2016-06-18 08:15:00,,,,
861,6/18/2016,8.73,20.81,400.35,2016-06-18 08:30:00,,,,
862,6/18/2016,8.67,20.88,400.32,2016-06-18 08:45:00,,,,
863,6/18/2016,8.71,20.94,400.35,2016-06-18 09:00:00,,,,
864,6/18/2016,8.53,21.06,400.18,2016-06-18 09:15:00,,,,
865,6/18/2016,8.7,21.13,400.41,2016-06-18 09:30:00,,,,
866,6/18/2016,8.65,21.19,400.38,2016-06-18 09:45:00,,,,
867,6/18/2016,8.51,21.25,400.24,2016-06-18 10:00:00,,,,
868,6/18/2016,8.51,21.31,400.21,2016-06-18 10:15:00,,,,
869,6/18/2016,8.66,21.44,400.43,2016-06-18 10:30:00,,,,
870,6/18/2016,8.53,21.5,400.43,2016-06-18 10:45:00,,,,
871,6/18/2016,8.7,21.63,400.63,2016-06-18 11:00:00,,,,
872,6/18/2016,8.62,21.69,400.57,2016-06-18 11:15:00,,,,
873,6/18/2016,8.52,21.75,400.49,2016-06-18 11:30:00,,,,
874,6/18/2016,8.51,21.81,400.52,2016-06-18 11:45:00,,,,
875,6/18/2016,8.62,21.88,400.77,2016-06-18 12:00:00,,,,
876,6/18/2016,8.55,22,400.74,2016-06-18 12:15:00,,,,
877,6/18/2016,8.44,22.06,400.63,2016-06-18 12:30:00,,,,
878,6/18/2016,8.73,22.06,400.91,2016-06-18 12:45:00,,,,
879,6/18/2016,8.63,22.19,400.82,2016-06-18 13:00:00,,,,
880,6/18/2016,8.65,22.25,400.82,2016-06-18 13:15:00,,,,
881,6/18/2016,8.49,22.31,400.6,2016-06-18 13:30:00,,,,
882,6/18/2016,8.48,22.44,400.63,2016-06-18 13:45:00,,,,
883,6/18/2016,8.51,22.5,400.68,2016-06-18 14:00:00,,,,
884,6/18/2016,8.48,22.5,400.63,2016-06-18 14:15:00,,,,
885,6/18/2016,8.65,22.63,400.77,2016-06-18 14:30:00,,,,
886,6/18/2016,8.71,22.63,400.85,2016-06-18 14:45:00,,,,
887,6/18/2016,8.7,22.69,400.82,2016-06-18 15:00:00,,,,
888,6/18/2016,8.54,22.69,400.68,2016-06-18 15:15:00,,,,
889,6/18/2016,8.49,22.69,400.63,2016-06-18 15:30:00,,,,
890,6/18/2016,8.58,22.69,400.71,2016-06-18 15:45:00,,,,
891,6/18/2016,8.58,22.69,400.68,2016-06-18 16:00:00,,,,
892,6/18/2016,8.47,22.63,400.54,2016-06-18 16:15:00,,,,
893,6/18/2016,8.53,22.56,400.63,2016-06-18 16:30:00,,,,
894,6/18/2016,8.51,22.5,400.49,2016-06-18 16:45:00,,,,
895,6/18/2016,8.55,22.5,400.6,2016-06-18 17:00:00,,,,
896,6/18/2016,8.41,22.44,400.52,2016-06-18 17:15:00,,,,
897,6/18/2016,8.61,22.44,400.71,2016-06-18 17:30:00,,,,
898,6/18/2016,8.48,22.44,400.63,2016-06-18 17:45:00,,,,
899,6/18/2016,8.5,22.44,400.63,2016-06-18 18:00:00,,,,
900,6/18/2016,8.5,22.44,400.63,2016-06-18 18:15:00,,,,
901,6/18/2016,8.46,22.44,400.66,2016-06-18 18:30:00,,,,
902,6/18/2016,8.32,22.38,400.55,2016-06-18 18:45:00,,,,
903,6/18/2016,8.43,22.38,400.66,2016-06-18 19:00:00,,,,
904,6/18/2016,8.37,22.38,400.66,2016-06-18 19:15:00,,,,
905,6/18/2016,8.54,22.31,400.85,2016-06-18 19:30:00,,,,
906,6/18/2016,8.45,22.25,400.82,2016-06-18 19:45:00,,,,
907,6/18/2016,8.48,22.19,400.96,2016-06-18 20:00:00,,,,
908,6/18/2016,8.49,22.13,401.05,2016-06-18 20:15:00,,,,
909,6/18/2016,8.28,22.06,400.85,2016-06-18 20:30:00,,,,
910,6/18/2016,8.35,22.06,400.99,2016-06-18 20:45:00,,,,
911,6/18/2016,8.58,22,401.3,2016-06-18 21:00:00,,,,
912,6/18/2016,8.45,21.94,401.3,2016-06-18 21:15:00,,,,
913,6/18/2016,8.2,21.88,401.16,2016-06-18 21:30:00,,,,
914,6/18/2016,8.22,21.75,401.27,2016-06-18 21:45:00,,,,
915,6/18/2016,8.38,21.69,401.52,2016-06-18 22:00:00,,,,
916,6/18/2016,8.3,21.69,401.52,2016-06-18 22:15:00,,,,
917,6/18/2016,8.34,21.56,401.66,2016-06-18 22:30:00,,,,
918,6/18/2016,8.26,21.5,401.64,2016-06-18 22:45:00,,,,
919,6/18/2016,8.18,21.44,401.58,2016-06-18 23:00:00,,,,
920,6/18/2016,8.33,21.38,401.75,2016-06-18 23:15:00,,,,
921,6/18/2016,8.41,21.38,401.83,2016-06-18 23:30:00,,,,
922,6/18/2016,8.43,21.31,401.89,2016-06-18 23:45:00,,,,
923,6/19/2016,8.31,21.25,401.75,2016-06-19 00:00:00,,,,
924,6/19/2016,8.38,21.25,401.86,2016-06-19 00:15:00,,,,
925,6/19/2016,8.13,21.19,401.61,2016-06-19 00:30:00,,,,
926,6/19/2016,8.17,21.13,401.66,2016-06-19 00:45:00,,,,
927,6/19/2016,8.37,21.06,401.8,2016-06-19 01:00:00,,,,
928,6/19/2016,8.22,21,401.61,2016-06-19 01:15:00,,,,
929,6/19/2016,8.28,21,401.66,2016-06-19 01:30:00,,,,
930,6/19/2016,8.34,20.88,401.72,2016-06-19 01:45:00,,,,
931,6/19/2016,8.42,20.88,401.75,2016-06-19 02:00:00,,,,
932,6/19/2016,8.43,20.88,401.8,2016-06-19 02:15:00,,,,
933,6/19/2016,8.43,20.81,401.8,2016-06-19 02:30:00,,,,
934,6/19/2016,8.39,20.75,401.83,2016-06-19 02:45:00,,,,
935,6/19/2016,8.36,20.75,401.78,2016-06-19 03:00:00,,,,
936,6/19/2016,8.5,20.69,401.92,2016-06-19 03:15:00,,,,
937,6/19/2016,8.45,20.69,401.83,2016-06-19 03:30:00,,,,
938,6/19/2016,8.48,20.63,401.83,2016-06-19 03:45:00,,,,
939,6/19/2016,8.4,20.63,401.75,2016-06-19 04:00:00,,,,
940,6/19/2016,8.34,20.56,401.72,2016-06-19 04:15:00,,,,
941,6/19/2016,8.48,20.5,401.86,2016-06-19 04:30:00,,,,
942,6/19/2016,8.47,20.5,401.94,2016-06-19 04:45:00,,,,
943,6/19/2016,8.35,20.5,401.8,2016-06-19 05:00:00,,,,
944,6/19/2016,8.43,20.44,401.92,2016-06-19 05:15:00,,,,
945,6/19/2016,8.39,20.44,401.92,2016-06-19 05:30:00,,,,
946,6/19/2016,8.52,20.38,402.14,2016-06-19 05:45:00,,,,
947,6/19/2016,8.36,20.38,402,2016-06-19 06:00:00,,,,
948,6/19/2016,8.46,20.31,402.03,2016-06-19 06:15:00,,,,
949,6/19/2016,8.4,20.31,402.03,2016-06-19 06:30:00,,,,
950,6/19/2016,8.36,20.31,402.03,2016-06-19 06:45:00,,,,
951,6/19/2016,8.43,20.31,402.11,2016-06-19 07:00:00,,,,
952,6/19/2016,8.39,20.38,402.11,2016-06-19 07:15:00,,,,
953,6/19/2016,8.36,20.44,402.17,2016-06-19 07:30:00,,,,
954,6/19/2016,8.39,20.5,402.22,2016-06-19 07:45:00,,,,
955,6/19/2016,8.31,20.56,402.08,2016-06-19 08:00:00,,,,
956,6/19/2016,8.33,20.56,402.11,2016-06-19 08:15:00,,,,
957,6/19/2016,8.38,20.63,402.25,2016-06-19 08:30:00,,,,
958,6/19/2016,8.34,20.63,402.28,2016-06-19 08:45:00,,,,
959,6/19/2016,8.23,20.69,402.14,2016-06-19 09:00:00,,,,
960,6/19/2016,8.21,20.75,402.17,2016-06-19 09:15:00,,,,
961,6/19/2016,8.2,20.88,402.11,2016-06-19 09:30:00,,,,
962,6/19/2016,8.19,20.88,402.11,2016-06-19 09:45:00,,,,
963,6/19/2016,8.16,20.94,402.08,2016-06-19 10:00:00,,,,
964,6/19/2016,8.07,21,401.94,2016-06-19 10:15:00,,,,
965,6/19/2016,8.18,21.06,402.17,2016-06-19 10:30:00,,,,
966,6/19/2016,8.24,21.13,402.19,2016-06-19 10:45:00,,,,
967,6/19/2016,8.27,21.19,402.19,2016-06-19 11:00:00,,,,
968,6/19/2016,8.21,21.25,402.19,2016-06-19 11:15:00,,,,
969,6/19/2016,8.14,21.38,402.11,2016-06-19 11:30:00,,,,
970,6/19/2016,8.24,21.44,402.11,2016-06-19 11:45:00,,,,
971,6/19/2016,8.24,21.5,402.05,2016-06-19 12:00:00,,,,
972,6/19/2016,8.2,21.63,401.97,2016-06-19 12:15:00,,,,
973,6/19/2016,8.26,21.69,401.97,2016-06-19 12:30:00,,,,
974,6/19/2016,8.14,21.81,401.77,2016-06-19 12:45:00,,,,
975,6/19/2016,8.14,21.88,401.75,2016-06-19 13:00:00,,,,
976,6/19/2016,8.2,22,401.75,2016-06-19 13:15:00,,,,
977,6/19/2016,8.09,22,401.58,2016-06-19 13:30:00,,,,
978,6/19/2016,8.16,22.06,401.55,2016-06-19 13:45:00,,,,
979,6/19/2016,8.19,22.19,401.49,2016-06-19 14:00:00,,,,
980,6/19/2016,8.06,22.25,401.3,2016-06-19 14:15:00,,,,
981,6/19/2016,8.14,22.31,401.33,2016-06-19 14:30:00,,,,
982,6/19/2016,8.02,22.38,401.22,2016-06-19 14:45:00,,,,
983,6/19/2016,8.06,22.31,401.24,2016-06-19 15:00:00,,,,
984,6/19/2016,8.1,22.38,401.24,2016-06-19 15:15:00,,,,
985,6/19/2016,8.18,22.38,401.27,2016-06-19 15:30:00,,,,
986,6/19/2016,8.07,22.31,401.1,2016-06-19 15:45:00,,,,
987,6/19/2016,7.93,22.31,400.91,2016-06-19 16:00:00,,,,
988,6/19/2016,8.08,22.38,401.13,2016-06-19 16:15:00,,,,
989,6/19/2016,8.07,22.31,401.08,2016-06-19 16:30:00,,,,
990,6/19/2016,7.91,22.31,400.88,2016-06-19 16:45:00,,,,
991,6/19/2016,7.97,22.38,400.94,2016-06-19 17:00:00,,,,
992,6/19/2016,8.03,22.38,400.91,2016-06-19 17:15:00,,,,
993,6/19/2016,8,22.38,400.85,2016-06-19 17:30:00,,,,
994,6/19/2016,8.04,22.38,400.85,2016-06-19 17:45:00,,,,
995,6/19/2016,8.07,22.38,400.85,2016-06-19 18:00:00,,,,
996,6/19/2016,8,22.38,400.77,2016-06-19 18:15:00,,,,
997,6/19/2016,8,22.38,400.74,2016-06-19 18:30:00,,,,
998,6/19/2016,7.96,22.31,400.68,2016-06-19 18:45:00,,,,
999,6/19/2016,7.99,22.31,400.68,2016-06-19 19:00:00,,,,
1000,6/19/2016,8.02,22.31,400.71,2016-06-19 19:15:00,,,,
1001,6/19/2016,8,22.25,400.74,2016-06-19 19:30:00,,,,
1002,6/19/2016,8.08,22.25,400.88,2016-06-19 19:45:00,,,,
1003,6/19/2016,8.05,22.19,400.85,2016-06-19 20:00:00,,,,
1004,6/19/2016,8.06,22.13,400.88,2016-06-19 20:15:00,,,,
1005,6/19/2016,8.01,22.06,400.85,2016-06-19 20:30:00,,,,
1006,6/19/2016,7.9,22,400.77,2016-06-19 20:45:00,,,,
1007,6/19/2016,8.04,22,400.96,2016-06-19 21:00:00,,,,
1008,6/19/2016,7.88,21.94,400.91,2016-06-19 21:15:00,,,,
1009,6/19/2016,7.85,21.81,400.94,2016-06-19 21:30:00,,,,
1010,6/19/2016,7.95,21.75,401.08,2016-06-19 21:45:00,,,,
1011,6/19/2016,7.95,21.69,401.13,2016-06-19 22:00:00,,,,
1012,6/19/2016,8.02,21.63,401.22,2016-06-19 22:15:00,,,,
1013,6/19/2016,7.89,21.56,401.08,2016-06-19 22:30:00,,,,
1014,6/19/2016,7.96,21.5,401.16,2016-06-19 22:45:00,,,,
1015,6/19/2016,8.03,21.44,401.19,2016-06-19 23:00:00,,,,
1016,6/19/2016,8.07,21.44,401.19,2016-06-19 23:15:00,,,,
1017,6/19/2016,8.05,21.38,401.19,2016-06-19 23:30:00,,,,
1018,6/19/2016,8.02,21.31,401.16,2016-06-19 23:45:00,,,,
1019,6/20/2016,7.97,21.25,401.08,2016-06-20 00:00:00,,,,
1020,6/20/2016,8.12,21.25,401.19,2016-06-20 00:15:00,,,,
1021,6/20/2016,7.93,21.19,400.99,2016-06-20 00:30:00,,,,
1022,6/20/2016,8.07,21.13,401.05,2016-06-20 00:45:00,,,,
1023,6/20/2016,8.11,21.06,401.02,2016-06-20 01:00:00,,,,
1024,6/20/2016,7.88,21.06,400.69,2016-06-20 01:15:00,,,,
1025,6/20/2016,7.81,21.06,400.55,2016-06-20 01:30:00,,,,
1026,6/20/2016,7.87,21,400.55,2016-06-20 01:45:00,,,,
1027,6/20/2016,8.06,20.94,400.74,2016-06-20 02:00:00,,,,
1028,6/20/2016,8.01,20.94,400.63,2016-06-20 02:15:00,,,,
1029,6/20/2016,8.05,20.88,400.66,2016-06-20 02:30:00,,,,
1030,6/20/2016,8.05,20.81,400.55,2016-06-20 02:45:00,,,,
1031,6/20/2016,7.98,20.81,400.52,2016-06-20 03:00:00,,,,
1032,6/20/2016,8.11,20.81,400.63,2016-06-20 03:15:00,,,,
1033,6/20/2016,8.01,20.75,400.55,2016-06-20 03:30:00,,,,
1034,6/20/2016,8.07,20.75,400.6,2016-06-20 03:45:00,,,,
1035,6/20/2016,8.06,20.75,400.52,2016-06-20 04:00:00,,,,
1036,6/20/2016,8.1,20.75,400.52,2016-06-20 04:15:00,,,,
1037,6/20/2016,8.06,20.69,400.46,2016-06-20 04:30:00,,,,
1038,6/20/2016,8.17,20.69,400.6,2016-06-20 04:45:00,,,,
1039,6/20/2016,8.16,20.69,400.6,2016-06-20 05:00:00,,,,
1040,6/20/2016,8.16,20.69,400.63,2016-06-20 05:15:00,,,,
1041,6/20/2016,8.19,20.63,400.63,2016-06-20 05:30:00,,,,
1042,6/20/2016,8.08,20.63,400.52,2016-06-20 05:45:00,,,,
1043,6/20/2016,7.99,20.63,400.44,2016-06-20 06:00:00,,,,
1044,6/20/2016,7.99,20.56,400.49,2016-06-20 06:15:00,,,,
1045,6/20/2016,8.02,20.56,400.55,2016-06-20 06:30:00,,,,
1046,6/20/2016,8,20.56,400.46,2016-06-20 06:45:00,,,,
1047,6/20/2016,7.96,20.5,400.44,2016-06-20 07:00:00,,,,
1048,6/20/2016,8.09,20.5,400.58,2016-06-20 07:15:00,,,,
1049,6/20/2016,8.05,20.5,400.52,2016-06-20 07:30:00,,,,
1050,6/20/2016,7.86,20.5,400.24,2016-06-20 07:45:00,,,,
1051,6/20/2016,8.1,20.5,400.46,2016-06-20 08:00:00,,,,
1052,6/20/2016,8.21,20.56,400.58,2016-06-20 08:15:00,,,,
1053,6/20/2016,8.14,20.63,400.55,2016-06-20 08:30:00,,,,
1054,6/20/2016,8.13,20.75,400.55,2016-06-20 08:45:00,,,,
1055,6/20/2016,8.05,20.81,400.49,2016-06-20 09:00:00,,,,
1056,6/20/2016,8.09,20.88,400.49,2016-06-20 09:15:00,,,,
1057,6/20/2016,8.13,20.94,400.58,2016-06-20 09:30:00,,,,
1058,6/20/2016,8.06,21,400.46,2016-06-20 09:45:00,,,,
1059,6/20/2016,8.22,21.13,400.55,2016-06-20 10:00:00,,,,
1060,6/20/2016,8.07,21.19,400.32,2016-06-20 10:15:00,,,,
1061,6/20/2016,8.14,21.31,400.32,2016-06-20 10:30:00,,,,
1062,6/20/2016,8.12,21.44,400.3,2016-06-20 10:45:00,,,,
1063,6/20/2016,8.15,21.56,400.27,2016-06-20 11:00:00,,,,
1064,6/20/2016,8.05,21.69,400.13,2016-06-20 11:15:00,,,,
1065,6/20/2016,8.01,21.75,400.02,2016-06-20 11:30:00,,,,
1066,6/20/2016,8.02,21.81,399.96,2016-06-20 11:45:00,,,,
1067,6/20/2016,8,22,399.82,2016-06-20 12:00:00,,,,
1068,6/20/2016,8.05,22.06,399.76,2016-06-20 12:15:00,,,,
1069,6/20/2016,8,22.19,399.65,2016-06-20 12:30:00,,,,
1070,6/20/2016,8.15,22.38,399.71,2016-06-20 12:45:00,,,,
1071,6/20/2016,8.13,22.5,399.51,2016-06-20 13:00:00,,,,
1072,6/20/2016,7.98,22.63,399.26,2016-06-20 13:15:00,,,,
1073,6/20/2016,8.06,22.75,399.26,2016-06-20 13:30:00,,,,
1074,6/20/2016,8.08,22.88,399.18,2016-06-20 13:45:00,,,,
1075,6/20/2016,8.01,23,399.01,2016-06-20 14:00:00,,,,
1076,6/20/2016,8.11,23.06,399.04,2016-06-20 14:15:00,,,,
1077,6/20/2016,8.13,23.19,398.95,2016-06-20 14:30:00,,,,
1078,6/20/2016,8.02,23.25,398.76,2016-06-20 14:45:00,,,,
1079,6/20/2016,8.09,23.25,398.79,2016-06-20 15:00:00,,,,
1080,6/20/2016,8.05,23.31,398.67,2016-06-20 15:15:00,,,,
1081,6/20/2016,8.06,23.31,398.62,2016-06-20 15:30:00,,,,
1082,6/20/2016,8.11,23.38,398.56,2016-06-20 15:45:00,,,,
1083,6/20/2016,7.98,23.44,398.37,2016-06-20 16:00:00,,,,
1084,6/20/2016,8.06,23.44,398.37,2016-06-20 16:15:00,,,,
1085,6/20/2016,8.04,23.5,398.26,2016-06-20 16:30:00,,,,
1086,6/20/2016,8.02,23.5,398.26,2016-06-20 16:45:00,,,,
1087,6/20/2016,7.89,23.56,398.03,2016-06-20 17:00:00,,,,
1088,6/20/2016,7.94,23.56,398.14,2016-06-20 17:15:00,,,,
1089,6/20/2016,8.05,23.56,398.17,2016-06-20 17:30:00,,,,
1090,6/20/2016,8.05,23.56,398.14,2016-06-20 17:45:00,,,,
1091,6/20/2016,8.02,23.56,398.06,2016-06-20 18:00:00,,,,
1092,6/20/2016,8.02,23.56,398.06,2016-06-20 18:15:00,,,,
1093,6/20/2016,7.91,23.56,397.95,2016-06-20 18:30:00,,,,
1094,6/20/2016,7.95,23.5,397.98,2016-06-20 18:45:00,,,,
1095,6/20/2016,7.91,23.5,397.98,2016-06-20 19:00:00,,,,
1096,6/20/2016,7.9,23.5,397.89,2016-06-20 19:15:00,,,,
1097,6/20/2016,7.9,23.44,397.86,2016-06-20 19:30:00,,,,
1098,6/20/2016,7.88,23.44,397.89,2016-06-20 19:45:00,,,,
1099,6/20/2016,7.98,23.38,398,2016-06-20 20:00:00,,,,
1100,6/20/2016,7.88,23.38,397.92,2016-06-20 20:15:00,,,,
1101,6/20/2016,7.82,23.31,397.84,2016-06-20 20:30:00,,,,
1102,6/20/2016,7.93,23.25,397.95,2016-06-20 20:45:00,,,,
1103,6/20/2016,7.86,23.19,397.84,2016-06-20 21:00:00,,,,
1104,6/20/2016,7.93,23.13,397.92,2016-06-20 21:15:00,,,,
1105,6/20/2016,7.81,23.13,397.84,2016-06-20 21:30:00,,,,
1106,6/20/2016,8.02,23.06,398.03,2016-06-20 21:45:00,,,,
1107,6/20/2016,7.95,23.06,398.03,2016-06-20 22:00:00,,,,
1108,6/20/2016,7.93,23,398,2016-06-20 22:15:00,,,,
1109,6/20/2016,7.99,23,398,2016-06-20 22:30:00,,,,
1110,6/20/2016,8,23,397.95,2016-06-20 22:45:00,,,,
1111,6/20/2016,7.89,23,397.81,2016-06-20 23:00:00,,,,
1112,6/20/2016,7.89,23,397.84,2016-06-20 23:15:00,,,,
1113,6/20/2016,7.93,23,397.86,2016-06-20 23:30:00,,,,
1114,6/20/2016,7.95,23,397.75,2016-06-20 23:45:00,,,,
1115,6/21/2016,7.88,23,397.64,2016-06-21 00:00:00,,,,
1116,6/21/2016,8.07,23,397.81,2016-06-21 00:15:00,,,,
1117,6/21/2016,7.96,22.94,397.7,2016-06-21 00:30:00,,,,
1118,6/21/2016,7.82,22.94,397.53,2016-06-21 00:45:00,,,,
1119,6/21/2016,8.02,22.94,397.64,2016-06-21 01:00:00,,,,
1120,6/21/2016,8.06,22.94,397.59,2016-06-21 01:15:00,,,,
1121,6/21/2016,7.99,22.88,397.5,2016-06-21 01:30:00,,,,
1122,6/21/2016,8.04,22.81,397.61,2016-06-21 01:45:00,,,,
1123,6/21/2016,8.03,22.81,397.59,2016-06-21 02:00:00,,,,
1124,6/21/2016,7.9,22.75,397.5,2016-06-21 02:15:00,,,,
1125,6/21/2016,7.88,22.75,397.36,2016-06-21 02:30:00,,,,
1126,6/21/2016,7.99,22.69,397.47,2016-06-21 02:45:00,,,,
1127,6/21/2016,7.97,22.69,397.33,2016-06-21 03:00:00,,,,
1128,6/21/2016,8,22.63,397.36,2016-06-21 03:15:00,,,,
1129,6/21/2016,8.04,22.56,397.42,2016-06-21 03:30:00,,,,
1130,6/21/2016,7.9,22.56,397.17,2016-06-21 03:45:00,,,,
1131,6/21/2016,8.02,22.5,397.28,2016-06-21 04:00:00,,,,
1132,6/21/2016,7.91,22.44,397.08,2016-06-21 04:15:00,,,,
