Date,Depth_m,Descent Rate (m/s),Temp_C,Chla_ugL,Turb_NTU,Cond_uScm,Spec_Cond_uScm,DO_mgL,DO_pSat,pH,ORP,PAR,Salinity
2018-04-30T15:59:28Z,-0.016,-0.005,15.2808,0.2278,1.2691,34.526,27.828588,9.4728,94.553,7.154,314.184,1551.6,2.2671779033879798
2018-04-30T15:59:28Z,-0.021,-0.002,15.2871,0.2144,1.2862,34.54,27.841164,9.4708,94.538,7.155,314.235,1556.2,2.2677945431203574
2018-04-30T15:59:28Z,-0.018,0.005,15.2915,0.2016,1.2402,34.525,27.829608,9.4683,94.514,7.157,314.2307,1564.7,2.266499364125035
2018-04-30T15:59:28Z,-0.012,0.013,15.2937,0.2018,1.2322,34.51,27.815868,9.4651,94.476,7.157,314.1318,1575.9,2.2653295080285987
2018-04-30T15:59:28Z,-0.005,0.019,15.2966,0.2164,1.2513,34.499,27.802025,9.4645,94.454,7.157,314.0715,1568.9,2.2643985758218013
2018-04-30T15:59:28Z,0.001,0.023,15.3006,0.2221,1.2571,34.494,27.789221,9.467,94.455,7.158,314.1045,1550.7,2.263822951518221
2018-04-30T15:59:28Z,0.006,0.026,15.3021,0.2249,1.2726,34.507,27.78805,9.469,94.442,7.158,314.1865,1542.5,2.264642532004417
2018-04-30T15:59:28Z,0.011,0.029,15.299,0.2231,1.2857,34.523,27.787852,9.4718,94.429,7.159,314.2027,1540.4,2.2659325818252376
2018-04-30T15:59:28Z,0.018,0.034,15.2902,0.2189,1.3238,34.536,27.786803,9.4756,94.434,7.16,314.1286,1533.5,2.267338269397611
2018-04-30T15:59:28Z,0.027,0.04,15.2795,0.2195,1.3663,34.531,27.775353,9.4771,94.426,7.162,313.9776,1437.9,2.267598898740537
2018-04-30T15:59:28Z,0.039,0.047,15.263,0.2129,1.3424,34.55,27.776404,9.4779,94.394,7.162,313.7544,1291.9,2.269862377831607
2018-04-30T15:59:28Z,0.052,0.053,15.241,0.203,1.2784,34.603,27.799496,9.4787,94.344,7.161,313.5809,1435.2,2.2748125333814078
2018-04-30T15:59:28Z,0.067,0.058,15.22,0.2104,1.2641,34.617,27.800527,9.4744,94.271,7.157,313.6869,1696.7,2.2769897515054307
2018-04-30T15:59:28Z,0.083,0.06,15.2173,0.2194,1.2921,34.607,27.788858,9.4679,94.196,7.149,313.8305,1592.3,2.2764459211518537
2018-04-30T15:59:28Z,0.099,0.059,15.2033,0.2104,1.281,34.611,27.785404,9.4625,94.122,7.141,313.7693,1222,2.277526001194245
2018-04-30T15:59:28Z,0.115,0.056,15.1547,0.2021,1.2523,34.59,27.758756,9.4543,94.014,7.136,313.7208,921.51,2.278843535275978
2018-04-30T15:59:28Z,0.133,0.052,15.1453,0.2115,1.2804,34.562,27.720649,9.4441,93.865,7.134,313.7608,910.47,2.2774247062364465
2018-04-30T15:59:28Z,0.145,0.05,15.152,0.2221,1.3151,34.577,27.705632,9.4326,93.671,7.134,313.651,1088.5,2.278088760198919
2018-04-30T15:59:28Z,0.152,0.048,15.1333,0.2203,1.3058,34.616,27.704142,9.4186,93.438,7.136,313.3398,1279.6,2.281888050982073
2018-04-30T15:59:28Z,0.162,0.048,15.1266,0.2174,1.2897,34.659,27.702605,9.4062,93.209,7.14,313.1803,1268.3,2.2852801516723438
2018-04-30T15:59:28Z,0.174,0.048,15.1077,0.2151,1.2737,34.679,27.687001,9.3967,93.024,7.143,313.2722,976.55,2.2877670616463295
2018-04-30T15:59:28Z,0.189,0.051,15.0602,0.2115,1.2647,34.64,27.642433,9.3856,92.875,7.146,313.3318,726.63,2.287773180631705
2018-04-30T15:59:28Z,0.203,0.055,15.0159,0.2098,1.2729,34.61,27.608218,9.3781,92.773,7.149,313.2983,613.41,2.2882250167881266
2018-04-30T15:59:28Z,0.216,0.059,14.9613,0.2129,1.2808,34.625,27.590791,9.3834,92.737,7.15,313.298,488.82,2.2924324621294216
2018-04-30T15:59:28Z,0.231,0.064,14.8995,0.2309,1.2998,34.645,27.558677,9.398,92.742,7.15,313.3282,346.27,2.2974194709068985
2018-04-30T15:59:28Z,0.246,0.07,14.8912,0.2617,1.3189,34.683,27.537362,9.415,92.762,7.147,313.4908,278.88,2.300574867974726
2018-04-30T15:59:28Z,0.264,0.075,14.8994,0.282,1.2977,34.722,27.523515,9.4289,92.769,7.135,313.7159,286.96,2.30284162950234
2018-04-30T15:59:28Z,0.284,0.079,14.8478,0.2832,1.2573,34.756,27.5182,9.4347,92.733,7.117,313.8132,313.93,2.3082421692793287
2018-04-30T15:59:28Z,0.307,0.079,14.7686,0.277,1.2884,34.802,27.536546,9.432,92.653,7.104,313.9788,322.47,2.316120114926721
2018-04-30T15:59:28Z,0.333,0.076,14.6927,0.2708,1.3998,34.834,27.554818,9.422,92.535,7.098,314.1689,297.68,2.3228417167510904
2018-04-30T15:59:28Z,0.357,0.069,14.6237,0.272,1.4747,34.823,27.548625,9.4052,92.377,7.097,314.3047,302.36,2.3261307874388906
2018-04-30T15:59:28Z,0.372,0.06,14.5779,0.2822,1.4614,34.787,27.525175,9.3787,92.132,7.102,314.5878,325.93,2.326283020915475
2018-04-30T15:59:28Z,0.381,0.051,14.5521,0.2942,1.3912,34.784,27.525289,9.3392,91.751,7.11,314.9258,344.95,2.327595267474175
2018-04-30T15:59:28Z,0.39,0.043,14.5429,0.2966,1.3281,34.817,27.550005,9.289,91.255,7.115,315.2072,415.84,2.3304827365495098
2018-04-30T15:59:28Z,0.4,0.037,14.5495,0.2926,1.3082,34.844,27.570024,9.2317,90.685,7.119,315.4949,461.18,2.332008789695716
2018-04-30T15:59:28Z,0.41,0.034,14.5614,0.3011,1.3034,34.854,27.576827,9.1683,90.06,7.123,315.7376,467.44,2.3320131968906535
2018-04-30T15:59:28Z,0.419,0.034,14.5654,0.3079,1.3013,34.845,27.568764,9.1062,89.45,7.126,315.9046,541.62,2.331137079665945
2018-04-30T15:59:28Z,0.427,0.033,14.5609,0.2923,1.3128,34.805,27.536033,9.0583,88.975,7.128,316.0517,592.36,2.328563985906996
2018-04-30T15:59:28Z,0.434,0.033,14.5563,0.2775,1.351,34.765,27.49857,9.0307,88.688,7.13,316.2247,516.48,2.3259964756592852
2018-04-30T15:59:28Z,0.441,0.032,14.5572,0.2761,1.3668,34.775,27.496784,9.0225,88.581,7.132,316.4487,564.16,2.3266529010626007
2018-04-30T15:59:28Z,0.45,0.032,14.5571,0.2755,1.3203,34.808,27.514421,9.029,88.621,7.134,316.6092,770.91,2.329001085978565
2018-04-30T15:59:28Z,0.459,0.032,14.5561,0.2705,1.2777,34.822,27.521318,9.0447,88.762,7.138,316.7021,732.94,2.33005388670652
2018-04-30T15:59:28Z,0.468,0.033,14.5489,0.2709,1.2784,34.819,27.51667,9.0681,88.985,7.141,316.7976,509.06,2.3302669933667994
2018-04-30T15:59:28Z,0.476,0.034,14.5301,0.2795,1.2983,34.831,27.521716,9.0967,89.253,7.142,316.9038,440.72,2.332233037406415
2018-04-30T15:59:28Z,0.484,0.035,14.5178,0.2829,1.3049,34.843,27.518832,9.1268,89.516,7.143,317.0402,527.92,2.3338150783323317
2018-04-30T15:59:28Z,0.492,0.037,14.5119,0.2942,1.2974,34.819,27.481786,9.1556,89.748,7.146,317.2414,557.19,2.332459213557319
2018-04-30T15:59:28Z,0.502,0.04,14.5108,0.3237,1.2994,34.81,27.454753,9.1815,89.944,7.148,317.4442,495.72,2.3318844695484784
2018-04-30T15:59:28Z,0.512,0.042,14.5082,0.3453,1.2986,34.822,27.445948,9.2039,90.111,7.15,317.5125,530.97,2.3328913374930282
2018-04-30T15:59:28Z,0.524,0.044,14.4909,0.3535,1.2873000000000001,34.83,27.438803,9.2195,90.227,7.152,317.5506,682.47,2.3344866035511376
2018-04-30T15:59:28Z,0.538,0.044,14.4621,0.3586,1.2849,34.833,27.431849,9.2269,90.274,7.154,317.6468,761.87,2.336411043176529
2018-04-30T15:59:28Z,0.549,0.043,14.4293,0.3513,1.2994,34.834,27.42535,9.2285,90.27,7.156,317.8149,654.85,2.338433667572958
2018-04-30T15:59:28Z,0.559,0.042,14.4024,0.3389,1.3104,34.84,27.423723,9.225,90.218,7.156,318.0344,538.7,2.340463824867989
