Date,Depth_m,Descent Rate (m/s),Temp_C,Chla_ugL,Turb_NTU,Cond_uScm,Spec_Cond_uScm,DO_mgL,DO_pSat,pH,ORP,PAR,Salinity
2018-05-07T10:39:31Z,-0.063,0.025,18.9697,0.7601,0.8654,34.852,30.651788,8.2796,89.212,7.22,302.4538,1525.6,2.0929989953951846
2018-05-07T10:39:31Z,-0.057,0.03,18.9697,0.7654,0.8669,34.867,30.665443,8.2915,89.34,7.221,302.3821,1524.1,2.093953888853294
2018-05-07T10:39:31Z,-0.048,0.035,18.9695,0.7719,0.9008,34.881,30.678135,8.309,89.53,7.221,302.3942,1530.7,2.0948550021281864
2018-05-07T10:39:31Z,-0.036,0.038,18.9693,0.7742,0.8778,34.881,30.678229,8.3287,89.743,7.22,302.3412,1528.1,2.0948646142898397
2018-05-07T10:39:31Z,-0.024,0.039,18.9693,0.7929,0.8338,34.867,30.666587,8.3525,90,7.219,302.258,1525.9,2.093972880105446
2018-05-07T10:39:31Z,-0.014,0.039,18.9696,0.8233,0.8259,34.865,30.664384,8.378,90.275,7.217,302.1632,1523.3,2.093830427758433
2018-05-07T10:39:31Z,-0.005,0.039,18.9701,0.839,0.8438,34.853,30.651587,8.4019,90.527,7.216,302.0562,1508.2,2.093041434692615
2018-05-07T10:39:31Z,0.004,0.039,18.971,0.8449,0.8976,34.843,30.638878,8.4234000000000009,90.748,7.216,301.9956,1404.2,2.0923599868929172
2018-05-07T10:39:31Z,0.013,0.039,18.972,0.8487,0.9275,34.848,30.637723,8.4432,90.948,7.216,301.9475,1228.8,2.0926286098583318
2018-05-07T10:39:31Z,0.023,0.04,18.9713,0.8487,0.8994,34.853,30.63762,8.4615,91.133,7.215,301.7327,1177.9,2.0929813431544417
2018-05-07T10:39:31Z,0.034,0.043,18.9685,0.8437,0.8626,34.858,30.63762,8.4798,91.319,7.215,301.2046,1225.9,2.0934380927690546
2018-05-07T10:39:31Z,0.045,0.047,18.9629,0.8347,0.8491,34.862,30.637714,8.5014,91.543,7.215,300.7242,1213.8,2.0939698919094814
2018-05-07T10:39:31Z,0.057,0.051,18.9544,0.8411,0.8582,34.865,30.638754,8.5187,91.725,7.215,300.4845,973.74,2.0945818879077285
2018-05-07T10:39:31Z,0.07,0.055,18.9471,0.8664,0.8517,34.877,30.650195,8.526,91.805,7.212,300.2851,531.49,2.095707926975531
2018-05-07T10:39:31Z,0.085,0.06,18.9421,0.8828,0.8311,34.875,30.64903,8.5255,91.8,7.209,300.2064,273.64,2.0958281105551304
2018-05-07T10:39:31Z,0.101,0.064,18.9371,0.8927,0.8224,34.849,30.624669,8.5221,91.76,7.204,300.2214,237.57,2.09441905378549
2018-05-07T10:39:31Z,0.118,0.068,18.9337,0.9213,0.8381,34.837,30.609669,8.524,91.768,7.2,300.1229,228.83,2.093822505602944
2018-05-07T10:39:31Z,0.136,0.071,18.9353,0.9526,0.8681,34.828,30.594678,8.53,91.815,7.197,299.9615,223.53,2.0931693710612347
2018-05-07T10:39:31Z,0.155,0.074,18.938,0.9593,0.8798,34.808,30.570422,8.5367,91.867,7.195,299.9051,217.63,2.0917608419671527
2018-05-07T10:39:31Z,0.175,0.076,18.9367,0.9562,0.8584,34.817,30.570402,8.5413,91.896,7.192,299.9571,213.77,2.092398175294368
2018-05-07T10:39:31Z,0.193,0.077,18.9287,0.9793,0.8225,34.852,30.594431,8.545,91.918,7.189,299.9881,210.86,2.0950245376404593
2018-05-07T10:39:31Z,0.214,0.076,18.9178,1.0179,0.8422,34.872,30.606924,8.5485,91.943,7.187,300.022,211.93,2.096839662556631
2018-05-07T10:39:31Z,0.236,0.075,18.908,1.0284,0.8824,34.86,30.594432,8.5492,91.944,7.186,300.1089,225.06,2.096560553958568
2018-05-07T10:39:31Z,0.256,0.074,18.8959,1.0231,0.8516,34.835,30.570392,8.5495,91.942,7.185,300.2644,238.73,2.0955664162341905
2018-05-07T10:39:31Z,0.273,0.073,18.8854,1.0271,0.8056,34.838,30.570288,8.5502,91.943,7.182,300.5251,234.53,2.0962786855790445
2018-05-07T10:39:31Z,0.289,0.072,18.8793,1.0304,0.8749,34.867,30.593173,8.552,91.956,7.179,300.8519,223.31,2.098431632924018
2018-05-07T10:39:31Z,0.306,0.072,18.8764,1.0262,1.018,34.869,30.593059,8.556,91.994,7.177,301.2906,209.62,2.09870301281061
2018-05-07T10:39:31Z,0.325,0.073,18.8745,1.0228,1.0713,34.843,30.568905,8.5622,92.056,7.177,301.7858,197.43,2.097137887775269
2018-05-07T10:39:31Z,0.345,0.074,18.8702,1.0263,1.0609,34.83,30.555162,8.5699,92.133,7.176,302.1925,195.2,2.0965214106834353
2018-05-07T10:39:31Z,0.364,0.075,18.866,1.0409,1.0144,34.832,30.553903,8.5798,92.233,7.176,302.5087,195.68,2.096857238967135
2018-05-07T10:39:31Z,0.383,0.075,18.864,1.0713,0.9067,34.835,30.553676,8.5921,92.355,7.176,302.8556,192.08,2.09714764629043
2018-05-07T10:39:31Z,0.403,0.075,18.8623,1.0905,0.8265,34.84,30.552417,8.6032,92.46,7.176,303.2029,187.68,2.097550828994114
2018-05-07T10:39:31Z,0.422,0.074,18.8592,1.0886,0.8073,34.835,30.538664,8.6107,92.516,7.176,303.4389,183.75,2.0973852827305737
2018-05-07T10:39:31Z,0.441,0.073,18.8554,1.0849,0.8273,34.824,30.514392,8.6164,92.54,7.176,303.6442,177.63,2.0968714481818163
2018-05-07T10:39:31Z,0.459,0.073,18.8504,1.0831,0.8859,34.841,30.512963,8.6211,92.545,7.178,303.8782,172.47,2.0982049012567536
2018-05-07T10:39:31Z,0.478,0.072,18.8445,1.0847,0.9051,34.868,30.521362,8.6221,92.515,7.181,304.1177,166.81,2.100222119526092
2018-05-07T10:39:31Z,0.496,0.07,18.8313,1.0859,0.8466,34.84,30.488909,8.6155,92.421,7.181,304.3021,159.16,2.099090386806765
2018-05-07T10:39:31Z,0.514,0.068,18.8098,1.0877,0.819,34.788,30.438099,8.6028,92.273,7.18,304.4733,153.18,2.0968372749199315
2018-05-07T10:39:31Z,0.532,0.066,18.7837,1.0978,0.8458,34.771,30.415067,8.5917,92.132,7.18,304.7243,148.05,2.097048470762721
2018-05-07T10:39:31Z,0.549,0.064,18.7579,1.0977,0.8652,34.769,30.400947,8.588,92.059,7.18,305.0146,141.88,2.098204460270442
2018-05-07T10:39:31Z,0.564,0.063,18.7473,1.0871,0.871,34.775,30.394363,8.5915,92.066,7.18,305.2293,135.82,2.0991160971449494
2018-05-07T10:39:31Z,0.578,0.063,18.747,1.0882,0.8545,34.788,30.398956,8.5986,92.122,7.18,305.3418,129.47,2.0999626925245427
2018-05-07T10:39:31Z,0.593,0.064,18.7364,1.0929,0.8494,34.787,30.392963,8.6056,92.182,7.181,305.5141,123.98,2.1004269239923548
2018-05-07T10:39:31Z,0.61,0.065,18.7136,1.0888,0.8696,34.787,30.385402,8.6118,92.229,7.183,305.7642,120.55,2.10156412077461
2018-05-07T10:39:31Z,0.628,0.067,18.6945,1.0841,0.8546,34.781,30.371025,8.6205,92.298,7.186,305.9569,117.98,2.1021330184901243
2018-05-07T10:39:31Z,0.646,0.069,18.6867,1.0915,0.851,34.764,30.346135,8.6315,92.388,7.187,306.1232,116.14,2.1014327315625705
2018-05-07T10:39:31Z,0.665,0.071,18.6808,1.1136,0.8871,34.766,30.338479,8.6415,92.469,7.187,306.3123,115.03,2.1018551112878767
2018-05-07T10:39:31Z,0.682,0.073,18.6697,1.1411,0.8953,34.781,30.341943,8.6509,92.544,7.186,306.5228,114.28,2.1033710016822336
2018-05-07T10:39:31Z,0.699,0.076,18.656,1.1576,0.8581,34.771,30.324501,8.6593,92.61,7.182,306.7743,113.71,2.1034143543697215
2018-05-07T10:39:31Z,0.718,0.081,18.6417,1.157,0.8346,34.774,30.318091,8.6667,92.666,7.175,307.0303,113.41,2.1043217309669178
2018-05-07T10:39:31Z,0.739,0.086,18.6276,1.1333,0.8554,34.797,30.32794,8.6734000000000009,92.709,7.169,307.2952,113.15,2.106503138985976
2018-05-07T10:39:31Z,0.762,0.091,18.6136,1.101,0.8654,34.799,30.316559,8.6803,92.746,7.165,307.568,112.2,2.1073326615004104
2018-05-07T10:39:31Z,0.787,0.094,18.6009,1.0883,0.8631,34.805,30.307471,8.6904,92.816,7.165,307.6621,110.17,2.108354318893651
2018-05-07T10:39:31Z,0.813,0.095,18.5901,1.0895,0.8581,34.794,30.28155,8.7041,92.919,7.167,307.5729,107.52,2.108188916938833
2018-05-07T10:39:31Z,0.839,0.094,18.575,1.088,0.8357,34.718,30.193646,8.7226,93.055,7.169,307.6078,104.89,2.104062496590582
2018-05-07T10:39:31Z,0.864,0.092,18.5549,1.0798,0.8359,34.613,30.07019,8.7474,93.232,7.171,307.8251,102.32,2.0983199949239673
2018-05-07T10:39:31Z,0.886,0.089,18.535,1.0813,0.8604,34.508,29.93191,8.7798,93.448,7.173,308.0492,100.02,2.092563393589777
2018-05-07T10:39:31Z,0.907,0.086,18.5145,1.0888,0.8578,34.424,29.79176,8.8263,93.754,7.173,308.2524,98.418,2.0881829073532585
2018-05-07T10:39:31Z,0.927,0.082,18.4842,1.0871,0.8345,34.424,29.709167,8.8851,94.145,7.173,308.3893,97.448,2.089690911214396
2018-05-07T10:39:31Z,0.948,0.077,18.4395,1.0884,0.823,34.504,29.695223,8.9467,94.569,7.175,308.4146,96.728,2.097073294153701
2018-05-07T10:39:31Z,0.97,0.073,18.3779,1.095,0.811,34.57,29.686558,9.0035,94.984,7.18,308.4719,95.898,2.1044174066928507
2018-05-07T10:39:31Z,0.99,0.069,18.278,1.1025,0.811,34.601,29.667818,9.0515,95.361,7.184,308.5665,95.218,2.111452708558156
2018-05-07T10:39:31Z,1.005,0.064,18.145,1.0871,0.823,34.626,29.6591,9.099,95.776,7.188,308.612,94.48,2.119809558994338
2018-05-07T10:39:31Z,1.019,0.059,18.0188,1.0473,0.8337,34.632,29.644619,9.1556,96.315,7.191,308.6765,93.405,2.1266283017883008
2018-05-07T10:39:31Z,1.034,0.054,17.9216,1.0254,0.8792,34.621,29.619719,9.2201,96.95,7.195,308.7447,92.349,2.1308843544985865
